_id,keyword
1510,Well-covered graph
1511,Pairwise independence
1512,Independent set
1513,Degree (graph theory)
1514,Maximal independent set
1515,Revenue management
1516,Installation
1517,Analysis study
1518,Intelligent control
1519,Nervous system network models
1520,Competitive learning
1521,Instructional planning
1522,Adaptive learning
1523,Learning classifier system
1524,Current density
1525,Non-radiative recombination
1526,Band gap
1527,Tunnel diode
1528,Depletion region
1529,Fick's laws of diffusion
1530,Diffusion current
1531,Thermal diffusivity
1532,Condensed matter physics
1533,Semi-supervised learning
1534,Learning methods
1535,Stochastic resonance
1536,Random matrix
1537,Motion control
1538,Propulsion
1539,Feedback control
1540,Thrust
1541,Petri net
1542,Concurrency control
1543,Deadlock
1544,Directed graph
1545,Deadlock prevention algorithms
1546,Digraph
1547,Multiprocessing
1548,Structure mining
1549,Social network analysis
1550,Non-negative matrix factorization
1551,Modularity
1552,Pointer analysis
1553,Pointer (computer programming)
1554,Abstract interpretation
1555,Information access
1556,Heap (data structure)
1557,Symbolic execution
1558,Shape analysis (digital geometry)
1559,Proxy (climate)
1560,On demand
1561,Load sharing
1562,Transmission time
1563,Geo spatial
1564,Granularity
1565,Data collection
1566,Zoom
1567,Multi resolution
1568,Current sensor
1569,Encoding (memory)
1570,Error concealment
1571,Service design
1572,Service (systems architecture)
1573,Differentiated service
1574,Service product management
1575,Service level requirement
1576,Service discovery
1577,Data as a service
1578,Service delivery framework
1579,Mathematical economics
1580,Bellman equation
1581,Repeated game
1582,Equilibrium selection
1583,Decision theory
1584,Game theory
1585,Bargaining problem
1586,Bibliography
1587,Priority queue
1588,Ellipse
1589,Scaling
1590,Network on
1591,Software modules
1592,Standardization
1593,Access network
1594,Content adaptation
1595,Performance results
1596,Data rate
1597,Computer engineering
1598,Worst-case complexity
1599,Low complexity
1600,Positive economics
1601,Rational agent
1602,Population based
1603,Institutional economics
1604,Social learning
1605,Cultural economics
1606,Imaging spectrometer
1607,Dimensionality reduction
1608,Tensor
1609,Multilinear algebra
1610,Multilinear subspace learning
1611,Teamwork
1612,Color space
1613,Color histogram
1614,RGB color space
1615,Color balance
1616,Adobe RGB color space
1617,RGB color model
1618,ICC profile
1619,Color image
1620,Argument
1621,Random search
1622,Incremental heuristic search
1623,Beam search
1624,Null-move heuristic
1625,Best-first search
1626,Tabu search
1627,Low resolution
1628,Rendering (computer graphics)
1629,Two stages
1630,Commit
1631,Ciphertext
1632,Certificate
1633,Noun phrase
1634,Hybrid approach
1635,Key management
1636,Authentication
1637,Software security assurance
1638,Fingerprint recognition
1639,Fingerprint
1640,Password
1641,Stability criterion
1642,Markov process
1643,Linear system
1644,Aperture
1645,Histogram
1646,Parametrization
1647,Wedge (mechanical device)
1648,Radiation treatment planning
1649,Conformal map
1650,Beam (structure)
1651,Data Web
1652,System of linear equations
1653,Partial derivative
1654,D-module
1655,Building management system
1656,Context awareness
1657,Home automation
1658,Cyber-physical system
1659,Building automation
1660,Energy management system
1661,Memetic algorithm
1662,Gradient descent
1663,Method of steepest descent
1664,Evaluation function
1665,Minla
1666,Bhattacharyya distance
1667,Lipschitz continuity
1668,Monotone polygon
1669,Monotonic function
1670,Randomized algorithm
1671,Lipschitz domain
1672,Nanotechnology
1673,Deoxyribozyme
1674,Finite state
1675,DNA
1676,Transduction (genetics)
1677,Probabilistic automaton
1678,Logical conjunction
1679,Maritime industry
1680,Systems thinking
1681,System dynamics
1682,Systems modeling
1683,Conceptual framework
1684,LeanCMMI
1685,P-Modeling Framework
1686,Software development process
1687,Capability Maturity Model Integration
1688,Software verification and validation
1689,Goal-Driven Software Development Process
1690,Generating function
1691,Polygon
1692,Polyomino
1693,Perimeter
1694,Point in polygon
1695,Asymptotic analysis
1696,Multithreading
1697,Program parallelization
1698,Array access analysis
1699,Data-flow analysis
1700,Program analysis
1701,Spectrum analyzer
1702,Data flow diagram
1703,Information overload
1704,Association rule learning
1705,Network generation
1706,Inference
1707,Knowledge-based systems
1708,Bayesian network
1709,Probability distribution
1710,Knowledge base
1711,Bayesian statistics
1712,Antigen
1713,Antigen presentation
1714,breakpoint cluster region
1715,Antigen processing
1716,Microarray analysis techniques
1717,Molecular biology
1718,B-cell receptor
1719,Gene expression profiling
1720,CD40
1721,Bandwidth allocation
1722,Channel capacity
1723,Channel allocation schemes
1724,Digital photography
1725,Interaction design
1726,Special education
1727,Digital health
1728,Special educational needs
1729,Pedagogy
1730,Field-programmable gate array
1731,Reconfigurable computing
1732,Dream
1733,Agile software development
1734,Fuzzy electronics
1735,Neuro-fuzzy
1736,Adaptive neuro fuzzy inference system
1737,Notation
1738,Deduction theorem
1739,First-order logic
1740,Resolution (logic)
1741,Reasoning system
1742,Rule of inference
1743,Memory bandwidth
1744,SIMD
1745,Software implementation
1746,Signal processing algorithms
1747,Planar patch clamp
1748,Incubation
1749,Biosensor
1750,Security testing
1751,Certified Information Security Manager
1752,Security service
1753,Cloud computing security
1754,Security information and event management
1755,Information security audit
1756,Computer security model
1757,Network configuration
1758,Physical space
1759,Building design
1760,Building construction
1761,Modeling and simulation
1762,Building engineering physics
1763,Optimal design
1764,Energy demand
1765,Core competency
1766,Offshore outsourcing
1767,Outsourcing
1768,Cost effectiveness
1769,Strategic planning
1770,Knowledge process outsourcing
1771,Multidimensional parity-check code
1772,Constant-weight code
1773,Systematic code
1774,Low-density parity-check code
1775,Cyclic code
1776,Line code
1777,Dual code
1778,BitTorrent tracker
1779,Beat tracking
1780,Piano
1781,Beat (music)
1782,Beat detection
1783,Test set
1784,Decision analysis
1785,Business decision mapping
1786,Decision quality
1787,Decision engineering
1788,Consumer confidence index
1789,Store and forward
1790,Packet switch
1791,Security token
1792,Fast packet switching
1793,Motion planning
1794,Terrain
1795,Solid modeling
1796,Chassis
1797,Receptive field
1798,Afferent
1799,Models of neural computation
1800,Hebbian theory
1801,Unsupervised learning
1802,Rapid processing
1803,Procedural knowledge
1804,Body of knowledge
1805,Descriptive knowledge
1806,Empirical evidence
1807,Personal knowledge management
1808,Knowledge engineering
1809,Comparative historical research
1810,Cray XMT
1811,Bipartite graph
1812,Matching (graph theory)
1813,3-dimensional matching
1814,Pattern matching
1815,Algorithm design
1816,Floating-point unit
1817,Floating point
1818,Double-precision floating-point format
1819,Compiler
1820,Hill climbing
1821,Hybrid algorithm
1822,Adaptive simulated annealing
1823,Multilayer perceptron
1824,Subspace topology
1825,Mimo channel
1826,Fitness function
1827,Mimo communication
1828,RNA
1829,50S
1830,5.8S ribosomal RNA
1831,Intron
1832,5S ribosomal RNA
1833,28S ribosomal RNA
1834,18S ribosomal RNA
1835,Disease
1836,Clinical trial
1837,Medical information
1838,MEDLINE
1839,Medical literature
1840,Experimental system
1841,Semantic gap
1842,Keystroke logging
1843,Malware
1844,Multitier architecture
1845,Demodulation
1846,Electronic mail
1847,Modulation
1848,Zero-forcing precoding
1849,Blind equalization
1850,Social group
1851,Context-free grammar
1852,Collective intelligence
1853,Statistical model
1854,Syntax
1855,Network forensics
1856,Network security
1857,Network architecture
1858,Open network architecture
1859,Network Access Device
1860,Network management application
1861,Network management station
1862,Intelligent computer network
1863,Concatenated error correction code
1864,Sequential decoding
1865,Parity-check matrix
1866,Longitudinal redundancy check
1867,List decoding
1868,Check digit
1869,Argumentation theory
1870,Negotiation theory
1871,Active contour model
1872,Local-Regional
1873,Edge detection
1874,Object based
1875,Edge type
1876,Item calibration
1877,Phospholipid
1878,Electric field
1879,Living cell
1880,Membrane
1881,Lipid bilayer
1882,Molecular dynamics
1883,Permeability (electromagnetism)
1884,Area density
1885,Semantic mapping
1886,Conceptual model
1887,Sorting
1888,State space
1889,Literal and figurative language
1890,Mental representation
1891,Resource consumption
1892,Risk sensitive
1893,Decision problem
1894,Exponential utility
1895,Automated planning and scheduling
1896,Business-to-employee
1897,Anecdotal evidence
1898,Voxel
1899,Brain activity and meditation
1900,Time course
1901,Single voxel
1902,Bayesian probability
1903,Logic synthesis
1904,Systems design
1905,Physical design
1906,Computer-automated design
1907,Management system
1908,CLARITY
1909,Innovation adoption
1910,Ambiguity
1911,Formative assessment
1912,Curriculum
1913,Science curriculum
1914,Collaborative knowledge
1915,General partnership
1916,Curriculum theory
1917,Student learning
1918,Web Accessibility Initiative
1919,Accessibility
1920,Universal design
1921,Web Content Accessibility Guidelines
1922,Web accessibility
1923,Multipath propagation
1924,Maximal-ratio combining
1925,Cumulative distribution function
1926,Log-normal distribution
1927,Moment-generating function
1928,Telemedicine
1929,File system
1930,Interoperability
1931,Broadband networks
1932,System under test
1933,Automatic test pattern generation
1934,Behavioral modeling
1935,Conformance testing
1936,Minification
1937,Test case
1938,Fault model
1939,Diagrammatic reasoning
1940,System context diagram
1941,Diagram
1942,One-line diagram
1943,Flowchart
1944,Block diagram
1945,Circuit diagram
1946,Active vision
1947,Dynamic link matching
1948,Supervised learning
1949,Coding (social sciences)
1950,Supercomputer
1951,Input/output
1952,Message Passing Interface
1953,Processor affinity
1954,Parallel I/O
1955,Multi-core processor
1956,Message passing
1957,Computer cluster
1958,Dissipation
1959,Flow (psychology)
1960,Error detection and correction
1961,Integrated systems
1962,Reliability engineering
1963,Conflicting objectives
1964,Prisoner's dilemma
1965,Favorable outcome
1966,Visual cognition
1967,Automata theory
1968,Bruit
1969,Stochastic cellular automaton
1970,Dynamical system
1971,Common Component Architecture
1972,Real time Java
1973,Component (UML)
1974,Resource-oriented architecture
1975,CAD
1976,Embedding
1977,Gaussian blur
1978,Scale space
1979,Sobel operator
1980,Regularization (mathematics)
1981,Pseudogene
1982,Genome
1983,Chromosome
1984,Nucleic acid sequence
1985,Genomic library
1986,Human genome
1987,Base pair
1988,Interpolation
1989,Reachability
1990,Autonomous system (mathematics)
1991,Piecewise linear function
1992,Hybrid system
1993,Combinatorial game theory
1994,Symmetric game
1995,Sequential game
1996,Bayesian game
1997,Bondareva–Shapley theorem
1998,Example of a game without a value
1999,Open research
2000,Social robot
2001,Personal robot
2002,Robotic paradigms
2003,Ubiquitous robot
2004,Logical approach
2005,Failure semantics
2006,Distributed algorithm
2007,Ai systems
2008,Distributed concurrency control
2009,Reason maintenance
2010,Logic programming
2011,Truth maintenance
2012,Reference model
2013,Automation
2014,Processing plants
2015,Distributed control system
2016,Manufacturing
